bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
60280,30,AB412,4,Passed,2009-08-06,"Hate crimes: nooses.","An act to amend Section 11411 of the Penal Code, relating to hate crimes.",0,,2009-08-06,"Chaptered by Secretary of State - Chapter 106, Statutes of 2009.",https://legiscan.com/CA/bill/AB412/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_412&sess=0910&house=A
61726,30,ABX413,2,Engrossed,2009-07-09,"Courts omnibus bill: public safety.","An act to amend Section 6322.1 of the Business and Professions Code, to amend Sections 68086.1, 69926, 69927, 69957, 70602, 70603, 70611, 70612, 70613, 70614, 70621, 70626, 70650, 70651, 70652, 70653, 70654, 70655, 70656, 70658, and 70670 of, to add Sections 68106.2, 68511.9, and 77202.5 to, and to add and repeal Sections 68106 and 68106.1 of, the Government Code, to amend Section 103470 of the Health and Safety Code, to amend Section 5023.5 of, and to amend, repeal, and add Section 1465.8 of, the Penal Code, to amend Section 7660 of the Probate Code, and to amend Sections 1955 and 1961 of the Welfare and Institutions Code, relating to courts, and declaring the urgency thereof, to take effect immediately.",0,,2009-07-23,"In Assembly. Concurrence in Senate amendments pending.",https://legiscan.com/CA/bill/ABX413/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_13&sess=0910&house=A
60281,30,AB413,2,Engrossed,2009-06-02,"Unfair competition.","An act to add Section 17052 to the Business and Professions Code, relating to unfair competition, and declaring the urgency thereof, to take effect immediately.",489,"Senate Rules",2010-07-15,"Read second time. To third reading. Re-referred to Com. on RLS. pursuant to Senate Rule 29.10(c).",https://legiscan.com/CA/bill/AB413/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_413&sess=0910&house=A
61727,30,ABX414,4,Passed,2009-07-28,"Property tax revenue allocations.","An act to add Section 100.05 to the Revenue and Taxation Code, relating to local government finance, and declaring the urgency thereof, to take effect immediately.",0,,2009-07-28,"Chaptered by Secretary of State. Chapter 13, Statutes of 2009-10 Fourth Extraordinary Session.",https://legiscan.com/CA/bill/ABX414/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_14&sess=0910&house=A
60282,30,AB414,1,Introduced,2009-02-23,"Carl Moyer Memorial Air Quality Standards Attainment","An act to amend Section 44297 of, and to add Section 44297.5 to, the Health and Safety Code, relating to air pollution.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB414/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_414&sess=0910&house=A
61728,30,ABX415,4,Passed,2009-07-28,"Property tax revenue allocations.","An act to amend Section 41204.1 of the Education Code, to amend Sections 6585, 6588, 6590, 6591, 6592, and 6599.3 of, and to add Section 6588.6 to, the Government Code, to amend Section 33681.12 of the Health and Safety Code, and to add Section 100.06 to the Revenue and Taxation Code, relating to local government finance, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",0,,2009-07-28,"Chaptered by Secretary of State. Chapter 14, Statutes of 2009-10 Fourth Extraordinary Session.",https://legiscan.com/CA/bill/ABX415/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_15&sess=0910&house=A
60283,30,AB415,1,Introduced,2009-02-23,"Residential care facilities for the elderly.","An act to amend Section 1569.3 of the Health and Safety Code, relating to residential care facilities for the elderly.",0,,2010-02-02,"Died at Desk.",https://legiscan.com/CA/bill/AB415/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_415&sess=0910&house=A
61729,30,ABX416,2,Engrossed,2009-07-09,"State finances.","An act to amend Sections 14041 and 14041.6 of, and to add Section 14401.1 to, the Education Code, to amend Sections 927.2, 927.4, 927.6, 927.7, 927.11, 8880.61, 13943.1, and 13943.2 of, and to add Sections 13311.1, 16583.1, and 16583.2 to, the Government Code, to amend Section 7104.2 of the Revenue and Taxation Code, to add Section 2103.1 to the Streets and Highways Code, and to amend Sections 39, 40, and 41 of Chapter 12 of the Statutes of 2009 of the Third Extraordinary Session, relating to state finances, and declaring the urgency thereof, to take effect immediately.",0,,2009-07-23,"In Assembly. Concurrence in Senate amendments pending.",https://legiscan.com/CA/bill/ABX416/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_16&sess=0910&house=A
60284,30,AB416,1,Introduced,2009-02-23,"Developmental services: consumer abuse registry.","An act to add Section 4640.4 to the Welfare and Institutions Code, relating to developmental services.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB416/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_416&sess=0910&house=A
61730,30,ABX417,4,Passed,2009-07-28,Taxation.,"An act to amend Sections 18663, 19025, 19136, and 19136.1 of the Revenue and Taxation Code, and to amend Section 13020 of the Unemployment Insurance Code, relating to taxation.",0,,2009-07-28,"Chaptered by Secretary of State. Chapter 15, Statutes of 2009-10 Fourth Extraordinary Session.",https://legiscan.com/CA/bill/ABX417/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_17&sess=0910&house=A
60285,30,AB417,2,Engrossed,2009-06-01,"Medi-Cal Drug Treatment Program: buprenorphine pilot","An act to amend Section 11839.2 of, and to add and repeal Chapter 3.5 (commencing with Section 11758.50) of Part 1 of Division 10.5 of, the Health and Safety Code, relating to Medi-Cal.",475,"Senate Appropriations",2010-03-15,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on APPR.",https://legiscan.com/CA/bill/AB417/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_417&sess=0910&house=A
61731,30,ABX418,4,Passed,2009-07-28,Taxation.,"An act to amend Section 18661 of, and to add Sections 6225 and 18664 to, the Revenue and Taxation Code, relating to taxation.",0,,2009-07-28,"Chaptered by Secretary of State. Chapter 16, Statutes of 2009-10 Fourth Extraordinary Session.",https://legiscan.com/CA/bill/ABX418/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_18&sess=0910&house=A
60286,30,AB418,1,Introduced,2009-02-23,"Pharmacy technicians: licensure requirements.","An act to amend, repeal, and add Section 4202 of the Business and Professions Code, relating to pharmacy.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB418/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_418&sess=0910&house=A
61732,30,ABX419,4,Passed,2009-07-28,"In-home supportive services.","An act to amend Sections 12301.6, 12305.7, 12305.71, and 12305.82 of, and to add Sections 12301.15, 12301.22, 12301.24, 12301.25, 12305.73, 12305.85, and 12305.86 to, the Welfare and Institutions Code, relating to in-home supportive services.",0,,2009-07-28,"Chaptered by Secretary of State. Chapter 17, Statutes of 2009-10 Fourth Extraordinary Session.",https://legiscan.com/CA/bill/ABX419/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_19&sess=0910&house=A
60287,30,AB419,4,Passed,2010-07-06,"Local government: change of organization or","An act to amend Sections 57000, 57132, and 57132.5 of the Government Code, relating to local government.",0,,2010-07-06,"Chaptered by Secretary of State - Chapter 35, Statutes of 2010.",https://legiscan.com/CA/bill/AB419/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_419&sess=0910&house=A
61733,30,ABX420,4,Passed,2009-07-28,"Consumer affairs: regulatory boards: operations:","An act to amend Sections 101, 130, 149, 205, 3612, 3613, 3620, 3622, 3623, 3624, 3624.5, 3626, 3627, 3628, 3630, 3631, 3633, 3633.1, 3634, 3635, 3636, 3640, 3640.1, 3640.5, 3650, 3651, 3651.5, 3652, 3663, 3670, 3675, 3680, 3681, 3685, 3716, 7801, 7810.1, 7820, 7830.1, 8501, 8502, 8505.17, 8520, 8674, 8676, 9801, 9810, 9810.1, 9872, 19004, 19004.1, 19030, 19031, and 19174 of, to add Sections 3621, 3621.5, and 8520.2 to, to add and repeal Section 2450.3 of, and to repeal Sections 3625, 7810, 7811, 7815, 7815.5, 7816, and 7817 of, the Business and Professions Code, to add Section 11451.5 to the Food and Agricultural Code, to amend and repeal Section 44021 of the Health and Safety Code, to amend Section 677 of the Public Resources Code, and to amend an initiative act entitled ""An act to establish a board of osteopathic examiners, provide for their appointment, and to prescribe their powers and duties; to regulate the examination of applicants, who are graduates of osteopathic schools, for any form of certificate to treat disease, injuries, deformities, or other physical or mental conditions; to regulate the practice of those so licensed, who are graduates of osteopathic schools; to impose upon said board of osteopathic examiners all duties and functions, relating to graduates of osteopathic schools, holding or applying for any form of certificate or license, heretofore exercised and performed by the board of medical examiners of the State of California under the provisions of the state medical practice act, approved June 2, 1913, and acts amendatory thereof"" approved by electors November 7, 1922, by amending, repealing, and adding Section 1 thereof, relating to consumer affairs.",0,,2009-07-28,"Chaptered by Secretary of State. Chapter 18, Statutes of 2009-10 Fourth Extraordinary Session.",https://legiscan.com/CA/bill/ABX420/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_20&sess=0910&house=A
60288,30,AB420,1,Introduced,2009-02-23,"Maternal health.","An act to add and repeal Article 1.6 (commencing with Section 123259) of Part 2 of Division 106 of the Health and Safety Code, relating to maternal health, and making an appropriation therefor.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB420/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_420&sess=0910&house=A
61734,30,ABX421,4,Passed,2009-07-28,"State contracts.","An act to amend Sections 10115.2, 10115.15, 10430, 10472, and 12112 of the Public Contract Code, relating to state contracts, and declaring the urgency thereof, to take effect immediately.",0,,2009-07-28,"Chaptered by Secretary of State. Chapter 19, Statutes of 2009-10 Fourth Extraordinary Session.",https://legiscan.com/CA/bill/ABX421/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_21&sess=0910&house=A
60289,30,AB421,1,Introduced,2009-02-23,"Seriously emotionally disturbed children: out-of-home","An act to amend Section 18350 of, and to add Section 18350.5 to, the Welfare and Institutions Code, relating to foster care, and declaring the urgency thereof, to take effect immediately.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB421/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_421&sess=0910&house=A
61735,30,ABX422,4,Passed,2009-07-28,"State property: Orange County Fair: inventory: leases:","An act to add Sections 3884.1 and 3884.2 to the Food and Agricultural Code, and to amend Sections 11011.13 and 11011.15 of, and to add Sections 11011.2 and 14670.13 to, the Government Code, relating to state property, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",0,,2009-07-28,"Chaptered by Secretary of State. Chapter 20, Statutes of 2009-10 Fourth Extraordinary Session.",https://legiscan.com/CA/bill/ABX422/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_22&sess=0910&house=A
60290,30,AB422,1,Introduced,2009-02-23,"State Youth and Family Master Plan.","An act to add Division 114 (commencing with Section 140000) to the Health and Safety Code, relating to youth and families.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB422/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_422&sess=0910&house=A
61736,30,ABX423,2,Engrossed,2009-07-09,"Oil and gas leases: state waters.","An act to add and repeal Sections 6245 and 6246 of the Public Resources Code, relating to oil and gas leases.",0,,2009-07-24,"In Assembly. Concurrence in Senate amendments pending. Assembly Rule 77 suspended. Action rescinded and record expunged whereby a final roll call vote was taken.",https://legiscan.com/CA/bill/ABX423/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_23&sess=0910&house=A
60291,30,AB423,5,Vetoed,2009-10-11,"Emergency telephone systems.","An act to amend Sections 53114.2, 53115.1, and 53115.2 of the Government Code, relating to emergency telephone systems.",0,,2010-01-14,"Consideration of Governor's veto stricken from file.",https://legiscan.com/CA/bill/AB423/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_423&sess=0910&house=A
61737,30,ABX424,2,Engrossed,2009-07-09,"Transportation finance.","An act to add Section 2103.3 to the Streets and Highways Code, relating to transportation, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",0,,2009-07-24,"In Assembly. Concurrence in Senate amendments pending. To inactive file on motion of Assembly Member Torrico.",https://legiscan.com/CA/bill/ABX424/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_24&sess=0910&house=A
60292,30,AB424,5,Vetoed,2010-09-25,"Warren-911-Emergency Assistance Act: public education","An act to add Section 53114.5 to the Government Code, relating to the 911 emergency telephone number system.",0,,2010-09-25,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB424/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_424&sess=0910&house=A
61738,30,ABX425,4,Passed,2009-07-29,"Surplus state funds.","An act to amend Section 16430 of, and to add Section 8880.25.5 to, the Government Code, and to amend Section 11797 of the Insurance Code, relating to state funds, and declaring the urgency thereof, to take effect immediately.",0,,2009-07-29,"Chaptered by Secretary of State. Chapter 24, Statutes of 2009-10 Fourth Extraordinary Session.",https://legiscan.com/CA/bill/ABX425/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_25&sess=0910&house=A
60293,30,AB425,4,Passed,2009-08-06,"Vehicles: registration: reissuance fee exemption:","An act to amend Section 4000.38 of the Vehicle Code, relating to vehicles.",0,,2009-08-06,"Chaptered by Secretary of State - Chapter 107, Statutes of 2009.",https://legiscan.com/CA/bill/AB425/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_425&sess=0910&house=A
61739,30,ABX426,4,Passed,2009-07-28,"Community redevelopment: Supplemental Educational","An act to amend Sections 33334.2 and 33688 of, and to add Sections 33020.5, 33331.5, 33690, 33690.5, 33691, and 33692 to, the Health and Safety Code, relating to community redevelopment.",0,,2009-07-28,"Chaptered by Secretary of State. Chapter 21, Statutes of 2009-10 Fourth Extraordinary Session.",https://legiscan.com/CA/bill/ABX426/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_26&sess=0910&house=A
60294,30,AB426,1,Introduced,2009-02-23,"Pupil health.","An act to add Section 49416 to the Education Code, relating to pupil health.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB426/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_426&sess=0910&house=A
61740,30,ABX427,2,Engrossed,2009-07-09,"Redevelopment: Educational Revenue Augmentation Fund:","An act to add Article 6.8 (commencing with Section 63048.100) to Chapter 2 of Division 1 of Title 6.7 of the Government Code, and to amend Sections 33020, 33333.2, 33333.4, 33333.6, 33333.7, 33333.10, 33492.13, 33492.85, and 33683 of, to add Sections 33681.16 and 33681.17 to, and to repeal and add Section 33334.1 of, the Health and Safety Code, relating to redevelopment, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",0,,2009-07-24,"In Assembly. Concurrence in Senate amendments pending.",https://legiscan.com/CA/bill/ABX427/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_27&sess=0910&house=A
60295,30,AB427,1,Introduced,2009-02-23,"Code enforcement officers.","An act relating to code enforcement officers.",0,,2010-02-02,"Died at Desk.",https://legiscan.com/CA/bill/AB427/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_427&sess=0910&house=A
61741,30,ABX428,2,Engrossed,2009-07-09,"Budget Act of 2009.","An act relating to the Budget Act of 2009.",0,,2009-07-27,"Died on Senate third reading file.",https://legiscan.com/CA/bill/ABX428/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_28&sess=0910&house=A
60296,30,AB428,4,Passed,2009-10-11,"Criminal history records.","An act to amend Section 11105 of the Penal Code, relating to criminal history records.",0,,2009-10-11,"Chaptered by Secretary of State - Chapter 441, Statutes of 2009.",https://legiscan.com/CA/bill/AB428/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_428&sess=0910&house=A
61742,30,ABX429,2,Engrossed,2009-07-09,"Budget Act of 2009.","An act relating to the Budget Act of 2009.",0,,2009-07-27,"Died on Senate third reading file.",https://legiscan.com/CA/bill/ABX429/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_29&sess=0910&house=A
60297,30,AB429,5,Vetoed,2009-10-11,"Public school accountability: advisory committee.","An act to amend Section 52052.5 of the Education Code, relating to public school accountability.",0,,2010-01-14,"Consideration of Governor's veto stricken from file.",https://legiscan.com/CA/bill/AB429/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_429&sess=0910&house=A
61743,30,ABX430,2,Engrossed,2009-07-09,"Transportation finance: Highway Users Tax Account.","An act to amend Sections 16965 and 27361 of the Government Code, and to amend Sections 2102, 2103, 2104.1, 2106.3, 2106.4, 2107.1, 2107.2, 2107.3, 2107.6, 2109, 2111, 2112, 2113, 2114, and 2115 of the Streets and Highways Code, relating to transportation.",0,,2009-07-24,"In Assembly. Concurrence in Senate amendments pending. To inactive file on motion of Assembly Member Torrico.",https://legiscan.com/CA/bill/ABX430/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_30&sess=0910&house=A
60298,30,AB430,4,Passed,2009-08-06,"Corrections: citizens' advisory committees.","An act to add Section 5056.1 to the Penal Code, relating to corrections.",0,,2009-08-06,"Chaptered by Secretary of State - Chapter 108, Statutes of 2009.",https://legiscan.com/CA/bill/AB430/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_430&sess=0910&house=A
61744,30,ABX431,1,Introduced,2009-07-15,"Sales and use taxes: exemption: automobile manufacturing","An act to add Section 6356.7 to the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,2009-07-16,"From printer.",https://legiscan.com/CA/bill/ABX431/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_31&sess=0910&house=A
60299,30,AB431,1,Introduced,2009-02-24,"State funds: electronic report.","An act relating to state funds.",0,,2010-02-02,"Died at Desk.",https://legiscan.com/CA/bill/AB431/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_431&sess=0910&house=A
61745,30,ABX432,1,Introduced,2009-07-16,"State parks: transfer: local governments.","An act to amend Sections 5080.31 and 5080.40 of, and to add Section 5080.30.5 to, the Public Resources Code, relating to state parks.",0,,2009-07-17,"From printer.",https://legiscan.com/CA/bill/ABX432/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_32&sess=0910&house=A
60300,30,AB432,1,Introduced,2009-02-24,"Renewable energy resources: solar feed-in tariff pilot","An act to add Section 399.23 to the Public Utilities Code, relating to energy.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB432/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_432&sess=0910&house=A
61746,30,ABX433,1,Introduced,2009-07-16,"Corrections: fire protection services.","An act to add Section 5023.7 to the Penal Code, relating to corrections.",0,,2009-07-17,"From printer.",https://legiscan.com/CA/bill/ABX433/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_33&sess=0910&house=A
60301,30,AB433,1,Introduced,2009-02-24,"Building standards: newly constructed buildings:","An act to add Chapter 3.1 (commencing with Section 18934.10) to Part 2.5 of Division 13 of the Health and Safety Code, relating to building standards.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB433/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_433&sess=0910&house=A
61747,30,ABX434,1,Introduced,2009-07-16,"State-owned motor vehicles.","An act to add Section 19993.9 to the Government Code, relating to state-owned motor vehicles.",0,,2009-07-17,"From printer.",https://legiscan.com/CA/bill/ABX434/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_34&sess=0910&house=A
60302,30,AB434,4,Passed,2010-09-24,"After school programs.","An act to amend Section 8483.9 of the Education Code, relating to after school programs.",0,,2010-09-24,"Chaptered by Secretary of State - Chapter 229, Statutes of 2010.",https://legiscan.com/CA/bill/AB434/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_434&sess=0910&house=A
61748,30,ABX435,1,Introduced,2009-07-16,"State highways: relinquishment.","An act to amend Section 73 of the Streets and Highways Code, relating to highways.",0,,2009-07-17,"From printer.",https://legiscan.com/CA/bill/ABX435/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_35&sess=0910&house=A
60303,30,AB435,2,Engrossed,2009-06-01,"Regional centers: whistleblower protection:","An act to amend Sections 4514, 4629, 4731, and 5328 of, and to add Section 4637 to, the Welfare and Institutions Code, relating to developmental services, and declaring the urgency thereof, to take effect immediately.",489,"Senate Rules",2010-08-10,"From committee: Do pass, and re-refer to Com. on RLS. Re-referred. (Ayes 3. Noes 1.) (August 10).",https://legiscan.com/CA/bill/AB435/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_435&sess=0910&house=A
61749,30,ABX436,1,Introduced,2009-07-16,"The Lieutenant Governor.","An act relating to the Lieutenant Governor.",0,,2009-07-17,"From printer.",https://legiscan.com/CA/bill/ABX436/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=abx4_36&sess=0910&house=A
60304,30,AB436,5,Vetoed,2009-10-11,"Elections: initiatives.","An act to add Section 9004.5 to the Elections Code, relating to elections.",0,,2010-01-14,"Consideration of Governor's veto stricken from file.",https://legiscan.com/CA/bill/AB436/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_436&sess=0910&house=A
60305,30,AB437,1,Introduced,2009-02-24,"Mobile telephony service.","An act to add Section 2887 to the Public Utilities Code, relating to telecommunications.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB437/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_437&sess=0910&house=A
60306,30,AB438,2,Engrossed,2009-05-21,"Medi-Cal: treatment authorization requests.","An act relating to Medi-Cal.",489,"Senate Rules",2010-05-06,"Withdrawn from committee. Re-referred to Com. on RLS.",https://legiscan.com/CA/bill/AB438/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_438&sess=0910&house=A
60307,30,AB439,1,Introduced,2009-02-24,"Encroachment permits.","An act to amend Section 671.5 of the Streets and Highways Code, relating to highways.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB439/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_439&sess=0910&house=A
60308,30,AB440,2,Engrossed,2009-05-18,"Alcoholic beverages: tied-house restrictions:","An act to amend Section 25503.6 of the Business and Professions Code, relating to alcoholic beverages.",0,,2010-06-28,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB440/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_440&sess=0910&house=A
60309,30,AB441,4,Passed,2010-09-29,"Local gaming.","An act to repeal Section 19961.05 of, and to add Section 19961.06 to, the Business and Professions Code, relating to gaming.",0,,2010-09-29,"Chaptered by Secretary of State - Chapter 530, Statutes of 2010.",https://legiscan.com/CA/bill/AB441/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_441&sess=0910&house=A
60310,30,AB442,5,Vetoed,2009-10-11,"Notaries public.","An act to amend Section 1185 of the Civil Code, relating to notaries public.",0,,2010-01-14,"Consideration of Governor's veto stricken from file.",https://legiscan.com/CA/bill/AB442/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_442&sess=0910&house=A
60311,30,AB443,5,Vetoed,2009-10-11,"Apple pests: pest and disease prevention.","An act to amend Sections 75507 and 75595.5 of, and to add Chapter 14 (commencing with Section 6300) to Part 1 of Division 4 of, the Food and Agricultural Code, relating to apple pests.",0,,2010-01-14,"Consideration of Governor's veto stricken from file.",https://legiscan.com/CA/bill/AB443/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_443&sess=0910&house=A
60312,30,AB444,5,Vetoed,2009-10-11,"Land use: natural resources: transfer of long-term","An act to amend, repeal, and add Section 65965 of the Government Code, relating to land use.",0,,2010-01-14,"Consideration of Governor's veto stricken from file.",https://legiscan.com/CA/bill/AB444/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_444&sess=0910&house=A
60313,30,AB445,1,Introduced,2009-02-24,"Use of X-ray equipment: prohibition: exemptions.","An act to amend Section 106955 of the Health and Safety Code, relating to radiological technologists.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB445/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_445&sess=0910&house=A
60314,30,AB446,2,Engrossed,2009-05-28,"Public employees' retirement: additional retirement","An act relating to public employees' retirement.",489,"Senate Rules",2009-06-04,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/AB446/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_446&sess=0910&house=A
60315,30,AB447,1,Introduced,2009-02-24,"Criminal procedure: trial counsel: defendant: inability","An act to amend Sections 987, 987.4, 987.8, and 987.81 of the Penal Code, relating to criminal procedure.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB447/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_447&sess=0910&house=A
60316,30,AB448,1,Introduced,2009-02-24,"Consumer affairs: financial education.","An act to amend Sections 310 and 313 of the Business and Professions Code, and to add Section 11818 to the Government Code, relating to consumer affairs.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB448/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_448&sess=0910&house=A
60317,30,AB449,1,Introduced,2009-02-24,"Advertising: prohibition.","An act to add and repeal Article 5.5 (commencing with Section 11082) of Chapter 1 of Part 1 of Division 3 of Title 2 of the Government Code, relating to advertising.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB449/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_449&sess=0910&house=A
60318,30,AB450,1,Introduced,2009-02-24,"Recycled water: oil refineries.","An act to add Section 13552.1 to the Water Code, relating to water.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB450/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_450&sess=0910&house=A
60319,30,AB451,2,Engrossed,2009-06-02,"Trespass: events.","An act to amend Sections 19.8 and 602 of the Penal Code, relating to trespassing.",0,,2010-08-24,"To inactive file on motion of Senator Ducheny.",https://legiscan.com/CA/bill/AB451/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_451&sess=0910&house=A
60320,30,AB452,1,Introduced,2009-02-24,"In-home supportive services: California Independence Act","An act to add Section 12318 to the Welfare and Institutions Code, relating to public social services.",0,,2010-02-02,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB452/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_452&sess=0910&house=A
